"","V1"
"futures",0.0399659898694408
"fwd",0.105628357437964
"fx",1
"facil",0.0940076603239256
"fur",0.0383368163195964
"gabriel",0.0827409284168708
"gain",0.0414187425580592
"galaxy",0.0592319603536104
"gallagher",0.0923651880701666
"gallery",0.0474388598468777
"gallup",0.0569387296272028
"gamble",0.0645879557327771
"gambling",0.0462832809595369
"game",0.0336404198566532
"gamechanging",0.105453479719227
"games",0.0354030082521664
"gamestop",0.105230040152231
"gamified",0.0662766251610612
"gaming",0.0277653705040479
"gamut",0.113421347323668
"gao",0.10557862830644
"garage",0.0340945994071789
"gardens",0.114128704291358
"garmin",0.0768641515081799
"garners",0.151577516691365
"garrison",0.143152935760579
"gartner",0.0234831383395926
"gary",0.14580834388234
"gas",0.0455246612035069
"gate",0.16173026664193
"gatehouse",0.0614949397899044
"gates",0.0563036488014104
"gateway",0.0308618599944473
"gateways",0.0471830504873823
"gather",0.145572739608258
"gathering",0.0608289918682208
"gauge",0.152566050838477
"gauss",0.0803718140642563
"gaussian",0.188095764563574
"gaw",0.0868651445868982
"gay",0.077635591851598
"gazette",0.0717442950736829
"gb",0.103494824678906
"gba",0.0499586126161306
"gbp",0.0350028687259211
"gbps",0.247348322956443
"gcc",0.044101374186202
"ge",0.0998681910753031
"gear",0.0572731632679384
"gears",0.076663195700918
"gen",0.0319101905156041
"gender",0.0754408797160074
"general",0.0206252949656947
"generale",0.0794720984252188
"generales",0.0830679893070332
"generals",0.254627699803019
"generate",0.0300880028613358
"generation",0.035309302060975
"generational",0.303917995351833
"generations",0.0994480841788977
"genesis",0.0276623952749374
"geneva",0.129874534490753
"genie",0.170551619598502
"genius",0.04947199095001
"genome",0.0495218766447236
"gentleman",0.20027462110211
"genuine",0.0639011751024462
"geocentric",0.0446473916891262
"geography",0.09050724083826
"geolocation",0.111608738489432
"george",0.0340136133947602
"georgetown",0.0834323679474815
"georgia",0.0475732286641147
"georgian",0.0293727709743427
"german",0.0251004182101644
"germans",0.481965920875854
"germany",0.0287049465043457
"ges",0.0540563790502478
"gesture",0.0820129063894208
"get",0.0221928510067269
"getgo",0.191836886572725
"gett",0.593500847863903
"ghana",0.0804265051783183
"ghosh",0.0689940782545842
"ghz",0.108317521163729
"gia",0.0558334788921032
"giant",0.0976802472950179
"giants",0.0786362794798911
"gibs",0.0576912447284816
"gic",0.0473760945068243
"gift",0.0324648526903802
"giga",0.0570698619983896
"gina",0.240240791750172
"girl",0.0613264348796589
"girls",0.0426767442746526
"gis",0.0633584789173914
"github",0.052925315614894
"give",0.0214013236634905
"given",0.0892396622042492
"giving",0.0409485234664294
"giz",0.0341452934540938
"glance",0.0845651127241037
"glare",0.353443429265766
"glasgow",0.0480770045081658
"glint",0.0341287346421328
"glints",0.257589460797814
"global",0.0367168159832118
"globally",0.14053219922774
"globe",0.084211036581415
"gluon",0.107248271473475
"gmail",0.0482053596376638
"gmbh",0.0316734500015272
"go",0.0216184311108087
"goal",0.0281701432960534
"goals",0.0379722614145757
"goes",0.250942298396534
"going",0.250942298396534
"gold",0.0218625982014039
"golden",0.334046220037805
"goldman",0.024894558794056
"gomes",0.093992332836376
"good",0.0396157346428846
"google",0.0193901408601873
"googles",0.0590155685379407
"gordon",0.0465175320598675
"goto",0.0218662993068978
"goup",0.199406175410887
"gourmet",0.0948053325785525
"govern",0.0774663884332503
"governance",0.034854675304419
"governing",0.0406890053415074
"government",0.0247932561710104
"governmental",0.0672170001527787
"governments",0.0240546911708685
"governors",0.031566284410865
"gp",0.0465180997939082
"gps",0.0391258164506391
"gr",0.141897999654281
"grab",0.0506405776986703
"grace",0.08563618794525
"gradient",0.0609533542930139
"graduate",0.108414044530175
"graham",0.0532418192845309
"grand",0.0276918165574082
"grandmaster",0.118544845756864
"grange",0.0982189573976566
"granite",0.0758787197623214
"granny",0.0819292222277848
"grant",0.0266086544650393
"grants",0.0478116511658525
"granular",0.255006853434962
"granularity",0.195205355676939
"graph",0.0335586864155535
"graphene",0.044622284875909
"grassroots",0.103153082486476
"gravity",0.0453024114186141
"gray",0.0568368160567259
"grayscale",0.0228280109401245
"great",0.0252061109012908
"greater",0.0428532745097962
"greatest",0.246853487581923
"greece",0.126252499417333
"greed",0.0580264275415303
"greek",0.214798021646977
"green",0.0275629702666298
"greenfield",0.0344950449721087
"greenlight",0.155347034294329
"greenspan",0.0898215829036904
"greentech",0.0696059948484322
"greet",0.0437946916795776
"greg",0.0942406864372599
"gregory",0.0348673897356888
"greyhound",0.119657385871728
"gripe",0.173923004320888
"gross",0.0581209781425708
"ground",0.210359644633629
"groundbreaking",0.125084498041841
"group",0.0223237664099773
"groupe",0.048606603369062
"groupons",0.464236608083774
"groups",0.0324515663949258
"groupwide",0.0468891381221498
"grove",0.146396610260477
"grow",0.0187601371103464
"growing",0.119185198594254
"growth",0.023680296159795
"gruppo",0.0660424023981037
"gsm",0.0725175344917162
"gta",0.0365025037942211
"guarantee",0.0401135749950102
"guaranteed",0.0516826472757034
"guard",0.0294623105825037
"guardian",0.0327468798858822
"guernsey",0.105853248925578
"guess",0.0880177510158321
"guidance",0.0555465782159177
"guide",0.032180959883382
"guidewire",0.0609533542930139
"guildhall",0.104726833330438
"guilds",0.136649733767612
"guise",0.204100676597012
"gulf",0.0290328120244785
"gulfs",0.0655034313185341
"gupta",0.0369837191057949
"gurus",0.034851472440224
"gusto",0.102912983750329
"guy",0.0761230532270168
"gym",0.0955309384160014
"generale.1",0.0269678336569025
"haas",0.0557120618565097
"habit",0.0841582076726519
"hack",0.0564886843774981
"hackathon",0.0490187617725903
"hacker",0.0315306233838946
"haitian",0.047542283547604
"hajj",0.0871696477892638
"halal",0.0492528605279575
"half",0.0262369308206946
"halifax",0.0893164670561658
"hall",0.0241145891126583
"hallmark",0.0941613650306885
"halva",0.0760318033557957
"halve",0.112303021299004
"hamburg",0.0880177510158321
"hamilton",0.0741011359210696
"hammock",0.266181132848022
"hampshire",0.0831289138195612
"hampton",0.202951045177306
"han",0.0634464536299596
"hancock",0.100709416773235
"hand",0.0315330347354879
"handbook",0.131116191443986
"hande",0.224204229809962
"handful",0.759798420010856
"handicap",0.127415572300494
"handle",0.0315105990144786
"handson",0.0940476879336423
"handy",0.174010930642001
"hangouts",0.103273358497991
"happen",0.0293949064681038
"happy",0.050583873088184
"harassment",0.109050495817326
"hardearned",0.0383961453723781
"hardship",0.102515885198959
"hardware",0.0286718944329074
"hardworking",0.063959224236869
"harmer",0.168497317029828
"harness",0.0636394995429553
"harper",0.0791864642989096
"harris",0.0737005440273178
"harrison",0.072218998441744
"harvard",0.0306522768236583
"harvest",0.134864191204538
"hash",0.0310877160908795
"hashtag",0.129662559279075
"hassle",0.0741629005055811
"hastings",0.10650186933303
"hatch",0.0576640786018706
"hausa",0.109496879925624
"haute",0.0624979564135072
"havenots",0.0816523806595777
"having",0.0991918322693242
"hawaii",0.0717734985680271
"hay",0.0585943876453366
"hayden",0.0848354867821985
"hayes",0.12268431397041
"hayfield",0.121673491433603
"hayfields",0.179104764348645
"hays",0.0752807043712958
"hcap",0.0905393335964812
"hcl",0.0339939841482637
"hd",0.060470454557247
"head",0.0223292525502987
"headcount",0.364923913046669
"headphone",0.0327118139633716
"headquarters",0.0404167125741185
"heads",0.0652928848708153
"health",0.0188959151400608
"healthcare",0.0282835308796701
"healthy",0.0509514550363322
"heap",0.1221601025606
"hearing",0.0651073729736499
"heart",0.0603324321955928
"heartbeat",0.115952216932026
"heartfelt",0.191528741629888
"heartland",0.160119278162166
"heath",0.12268431397041
"heating",0.114128704291358
"heatmaps",0.112493855451933
"heavyweight",0.188010668036593
"hebrew",0.0593897561377985
"hec",0.122217844290488
"hector",0.202951045177306
"hedge",0.0725013479858495
"heer",0.109395828713316
"heighten",0.107698480016178
"heights",0.0409485234664294
"helen",0.0720185301893343
"helicopter",0.118609589581562
"helio",0.0990328492420377
"helios",0.0476367768363007
"hello",0.118178365250016
"help",0.024680055834915
"helpful",0.0469739616477038
"helpline",0.109395828713316
"helsinki",0.196479398059958
"hence",0.56383845403232
"henderson",0.0600702598288475
"henley",0.0421532572829567
"henry",0.06039102851112
"here",0.116146769892468
"hereford",0.121391810594371
"hereunder",0.0466558000102576
"heritage",0.0818778797967046
"hermes",0.0447579537727498
"hero",0.0329222307158182
"heroes",0.0473997184329655
"hex",0.0417550160979718
"hg",0.103246098403611
"hh",0.0408972526826116
"hhs",0.1717142042387
"hidden",0.0339388350372444
"high",0.0275774592573326
"higher",0.0753692621032059
"highland",0.115267028504643
"highlevel",0.0304496761090854
"highlight",0.0902917256579541
"highness",0.0545109738001187
"highperformance",0.0685605833370846
"highprofile",0.031451098826063
"highquality",0.145724794608354
"highspeed",0.034247306485388
"highstreet",0.025074001266835
"hightech",0.0328497946669654
"highvalue",0.10195494935236
"hill",0.0230603861176025
"hills",0.206831502213997
"hippo",0.0593897561377985
"hips",0.0453024114186141
"hire",0.0297145301156581
"hired",0.20805727352306
"historic",0.0660759242819367
"history",0.0332456814880505
"hit",0.0832424727630814
"hitech",0.145400724868089
"hive",0.0656418320485052
"hives",0.132623477214414
"hk",0.0679741318681364
"hkd",0.0649934191136291
"hm",0.0920267335958624
"hock",0.0307653423704847
"hogan",0.181318997288787
"hold",0.0642064161277003
"holden",0.0383300436884757
"holder",0.103276204773422
"holding",0.039803446897381
"holdings",0.0295588030718246
"holiday",0.158829273011462
"holland",0.145294800119662
"hollywood",0.163457649112575
"holo",0.220512261744321
"holt",0.0810688048106282
"holy",0.351202042323499
"home",0.0204720409288525
"homebase",0.10040903351233
"homebuying",0.20782854732601
"homegrown",0.0753692621032059
"homeland",0.0426411761450019
"homelessness",0.0683488235912171
"homeowner",0.118855818246571
"homes",0.0484130901677421
"homeward",0.0885781416841979
"homeworking",0.0865416100609374
"honda",0.0545732229458543
"honest",0.0582625234334927
"hong",0.0801672456795151
"honorary",0.133401702738245
"hons",0.0784280587996103
"hood",0.0967638976152173
"hope",0.0396520712649465
"hopeless",0.105193942184913
"hopin",0.218795646739335
"hopkins",0.0567980450780641
"horizons",0.0374640035342171
"horizontal",0.43242422209747
"hospice",0.0404732126595571
"hospital",0.0800427895033021
"hospitality",0.0340582097240818
"hospitals",0.0955417835034035
"host",0.0437350153793414
"hotbutton",0.118610972639075
"hotel",0.0556174617318631
"hotelier",0.0307653423704847
"hotels",0.0312156585738339
"hotline",0.384995621088954
"hotmail",0.0546354080710936
"hours",0.0687781764974917
"house",0.0298741879321647
"household",0.0528325098838637
"houses",0.0816058527664263
"housing",0.0495363771307467
"how",0.190194923133864
"hr",0.0536332964380079
"hsbc",0.0272800128812037
"htc",0.0521825405276216
"html",0.0527280084791371
"htp",0.388154276093496
"http",0.074156001589665
"hub",0.0408538413983219
"hubs",0.084739751322517
"hudson",0.0436317488656659
"huge",0.0471831718775809
"hughes",0.0647838225190726
"hull",0.0473997184329655
"human",0.02000737883369
"humanise",0.107751365795897
"hummingbird",0.0378334482519956
"hundred",0.0208603615706034
"hunger",0.0601207563345553
"hurley",0.0487975212148316
"husband",0.035707413659266
"hut",0.0522843070499826
"hvac",0.0771293218139128
"hybrid",0.028476937976677
"hydro",0.080021054295005
"hygiene",0.100847018507
"hygienic",0.0732860465982084
"hype",0.0420309809020152
"hyperscale",0.0667238269776731
"hyundai",0.179331240370143
"ia",0.106229767148496
"iac",0.0477216642362804
"iain",0.078464579019851
"iam",0.131884923687885
"ian",0.0719529899802322
"ibex",0.0572802065769434
"ibid",0.0712457486174612
"ibm",0.034525476589225
"ibs",0.152035648594984
"ica",0.181885512700338
"icc",0.0454153291284082
"ice",0.0538048392169806
"iceland",0.0378334482519956
"icelandic",0.082149245967885
"ico",0.0193067911644078
"icon",0.0381581663053353
"icos",0.0237902456711358
"ics",0.079383813419083
"ict",0.0385136596244502
"id",0.0483575959663711
"idc",0.0307972677986704
"idea",0.0324415295078958
"ideal",0.0492726249429438
"identification",0.0297309655372219
"identifier",0.0586671943924905
"identify",0.0193432216923219
"identities",0.0685313264389558
"identity",0.0205411161989418
"idf",0.0457599792668598
"idn",0.100464749254959
"ids",0.190963184024978
"ifa",0.202011763674828
"ifc",0.0477164120348646
"ifm",0.138988510051944
"ifs",0.109941832760436
"igaming",0.0301644895009981
"ign",0.0720565939072448
"ignore",0.105399569016099
"ihs",0.0642952620463869
"iii",0.0266940032498753
"ijarah",0.0865284866073041
"ikea",0.0445393947449553
"ila",0.0875666912274624
"illicit",0.0463496928360049
"illiteracy",0.0524568550786443
"illuminate",0.0337160191913842
"illustrate",0.195205355676939
"ilo",0.0829970586508286
"im",0.141771501958611
"image",0.0403851902533016
"imc",0.0531311395250662
"imf",0.0405221222355776
"immediate",0.0246510641308498
"immense",0.0552292099719614
"immersion",0.116753395610189
"immersive",0.0975811804687905
"immigration",0.0506411427111899
"imminent",0.075148913753207
"immune",0.0426121478680912
"impact",0.0285941200248282
"imperial",0.0617905638387547
